DateTime,Load,PV
2019-06-16 20:15,0.0663723259185185,0
2019-06-16 20:30,0.0783264133037037,0
2019-06-16 20:45,0.0579731074666666,0
2019-06-16 21:00,0.0627016763296296,0
2019-06-16 21:15,0.0666829673740741,0
2019-06-16 21:30,0.082538722337037,0
2019-06-16 21:45,0.0666048347518519,0
2019-06-16 22:00,0.0572225635777778,0
2019-06-16 22:15,0.0627166813777778,0
2019-06-16 22:30,0.0762394792925926,0
2019-06-16 22:45,0.0689340896592592,0
2019-06-16 23:00,0.0620212050814815,0
2019-06-16 23:15,0.0657235517703704,0
2019-06-16 23:30,0.0771600253259259,0
2019-06-16 23:45,0.065844944262963,0
2019-06-17 00:00,0.0597452096185185,0
2019-06-17 00:15,0.0611876962037037,0
2019-06-17 00:30,0.0760050729222223,0
2019-06-17 00:45,0.0700085480962963,0
2019-06-17 01:00,0.059139617037037,0
2019-06-17 01:15,0.0597039066370371,0
2019-06-17 01:30,0.0744229940296297,0
2019-06-17 01:45,0.065542674462963,0
2019-06-17 02:00,0.0617963955444445,0
2019-06-17 02:15,0.0640050385407407,0
2019-06-17 02:30,0.0735609718370371,0
2019-06-17 02:45,0.0607521979259259,0
2019-06-17 03:00,0.0706393221518519,0
2019-06-17 03:15,0.0830554643703704,0.0014092287968254
2019-06-17 03:30,0.0688238444555556,0.00607038887301587
2019-06-17 03:45,0.0803204607222222,0.0115481017714286
2019-06-17 04:00,0.0911687146851852,0.0172079912031746
2019-06-17 04:15,0.0992420669333333,0.0242281459746032
2019-06-17 04:30,0.0907252520555556,0.041598359831746
2019-06-17 04:45,0.109999458377778,0.0659647859174603
2019-06-17 05:00,0.11419510962963,0.0930381473714286
2019-06-17 05:15,0.136535331377778,0.131084103669841
2019-06-17 05:30,0.130979522807407,0.173142797098413
2019-06-17 05:45,0.159653042488889,0.22293913844127
2019-06-17 06:00,0.153307493362963,0.269425038552381
2019-06-17 06:15,0.177700024411111,0.31847714028254
2019-06-17 06:30,0.171379930888889,0.334820922892063
2019-06-17 06:45,0.176334976392593,0.377693578377778
2019-06-17 07:00,0.204740864981481,0.429126611853968
2019-06-17 07:15,0.174157633874074,0.466668694361905
2019-06-17 07:30,0.190575668988889,0.463184129822222
2019-06-17 07:45,0.195055464311111,0.482212954568254
2019-06-17 08:00,0.188370785944444,0.507299755336508
2019-06-17 08:15,0.195022546359259,0.512733208523809
2019-06-17 08:30,0.189656673740741,0.512242062809524
2019-06-17 08:45,0.170478643033333,0.523325794460318
2019-06-17 09:00,0.19161964982963,0.527517355257143
2019-06-17 09:15,0.20688549827037,0.524021933365079
2019-06-17 09:30,0.202882754422222,0.295930639374603
2019-06-17 09:45,0.203847668748148,0.302032971974603
2019-06-17 10:00,0.20540961767037,0.333618148352381
2019-06-17 10:15,0.197371587981482,0.533872011707936
2019-06-17 10:30,0.196467050425926,0.498286832755556
2019-06-17 10:45,0.203313936281481,0.404374790479365
2019-06-17 11:00,0.197144733081482,0.43195219916508
2019-06-17 11:15,0.205869843637037,0.44886818684127
2019-06-17 11:30,0.202236960974074,0.502061690834921
2019-06-17 11:45,0.200876004962963,0.370411801349206
2019-06-17 12:00,0.197850085411111,0.416679354028572
2019-06-17 12:15,0.194021905003704,0.468685425403175
2019-06-17 12:30,0.203645131418518,0.384675846012698
2019-06-17 12:45,0.208574160114815,0.385167201253968
2019-06-17 13:00,0.217063995318519,0.28190914044127
2019-06-17 13:15,0.207211861259259,0.342340146806349
2019-06-17 13:30,0.213113282792593,0.375361166314286
2019-06-17 13:45,0.206729933381481,0.214395358752381
2019-06-17 14:00,0.202447513959259,0.213854309285714
2019-06-17 14:15,0.215035454266667,0.455470224438095
2019-06-17 14:30,0.205770679933333,0.335426046050794
2019-06-17 14:45,0.209252601759259,0.26283080664127
2019-06-17 15:00,0.205953623037037,0.477519679047619
2019-06-17 15:15,0.193591120625926,0.415635096336508
2019-06-17 15:30,0.194571603085185,0.310240909060317
2019-06-17 15:45,0.1795327084,0.231685370304762
2019-06-17 16:00,0.152684898903704,0.39126045995873
2019-06-17 16:15,0.129025365185185,0.3740351718
2019-06-17 16:30,0.144406205237037,0.29786366191746
2019-06-17 16:45,0.107099442962963,0.325865846736508
2019-06-17 17:00,0.122191352751852,0.289439260822222
2019-06-17 17:15,0.0836354732666667,0.227969223219048
2019-06-17 17:30,0.101512077148148,0.181332413069841
2019-06-17 17:45,0.076686489637037,0.14126845351746
2019-06-17 18:00,0.0925788900592593,0.10676781772381
2019-06-17 18:15,0.0750170844592593,0.0784324731809524
2019-06-17 18:30,0.0718272208518518,0.0507518328666667
2019-06-17 18:45,0.0948256368148149,0.0295861166031746
2019-06-17 19:00,0.0704899769666666,0.020026916831746
2019-06-17 19:15,0.0958234035703704,0.0132957635492064
2019-06-17 19:30,0.0649305231333334,0.00492315930476191
2019-06-17 19:45,0.0701953097074074,0.000944685453968254
2019-06-17 20:00,0.0892295124148148,0
2019-06-17 20:15,0.0679919613037037,0
2019-06-17 20:30,0.0865256103851852,0
2019-06-17 20:45,0.0770471554,0
2019-06-17 21:00,0.0656757362851852,0
2019-06-17 21:15,0.0798654600185185,0
2019-06-17 21:30,0.063481298437037,0
2019-06-17 21:45,0.0708635223925926,0
2019-06-17 22:00,0.0818732732703703,0
2019-06-17 22:15,0.0669113126111111,0
2019-06-17 22:30,0.0731726272925926,0
2019-06-17 22:45,0.0884328636222222,0
2019-06-17 23:00,0.0666154037296296,0
2019-06-17 23:15,0.0665758593518518,0
2019-06-17 23:30,0.0834111592555556,0
2019-06-17 23:45,0.064503337037037,0
2019-06-18 00:00,0.0683368769888889,0
2019-06-18 00:15,0.0802071606888888,0
2019-06-18 00:30,0.0622989392111111,0
2019-06-18 00:45,0.0619273436703704,0
2019-06-18 01:00,0.0617853469111112,0
2019-06-18 01:15,0.0788298591111111,0
2019-06-18 01:30,0.0701079200259259,0
2019-06-18 01:45,0.0626910737814815,0
2019-06-18 02:00,0.0627190444444445,0
2019-06-18 02:15,0.0815862755888889,0
2019-06-18 02:30,0.0635956088777778,0
2019-06-18 02:45,0.0641411845,0
2019-06-18 03:00,0.0956114743333333,0
2019-06-18 03:15,0.0791147747814815,0.000839119676190476
2019-06-18 03:30,0.0729539088962963,0.00716553639365079
2019-06-18 03:45,0.0953519362740741,0.0171383965206349
2019-06-18 04:00,0.106635185037037,0.0260332686698413
2019-06-18 04:15,0.109190381137037,0.0354755111809524
2019-06-18 04:30,0.110782220155556,0.0521522018857143
2019-06-18 04:45,0.10865070577037,0.0838502333365079
2019-06-18 05:00,0.11612753707037,0.117111554285714
2019-06-18 05:15,0.141708475511111,0.130551108774603
2019-06-18 05:30,0.142441230981482,0.145565106514286
2019-06-18 05:45,0.149163218414815,0.204176842555556
2019-06-18 06:00,0.178043147048148,0.241122730898413
2019-06-18 06:15,0.183315263651852,0.289364224031746
2019-06-18 06:30,0.1838507257,0.34005736135873
2019-06-18 06:45,0.167578942744445,0.372259037939683
2019-06-18 07:00,0.198710029703704,0.401402205879365
2019-06-18 07:15,0.188287046618518,0.450445562946032
2019-06-18 07:30,0.197390697392592,0.48782076968254
2019-06-18 07:45,0.196594750562963,0.471301852326984
2019-06-18 08:00,0.192948669948148,0.465819899955556
2019-06-18 08:15,0.200525826992593,0.411290801295238
2019-06-18 08:30,0.19575394397037,0.348716371676191
2019-06-18 08:45,0.20615061137037,0.511065443885714
2019-06-18 09:00,0.207763061411111,0.518428156165079
2019-06-18 09:15,0.209036256940741,0.427970601473016
2019-06-18 09:30,0.206954331962963,0.52743821624127
2019-06-18 09:45,0.204796499225926,0.530488008606349
2019-06-18 10:00,0.197941998192593,0.506094219749206
2019-06-18 10:15,0.19966090972963,0.525303361031746
2019-06-18 10:30,0.198545333433333,0.52167964551746
2019-06-18 10:45,0.209600567059259,0.488652128742858
2019-06-18 11:00,0.207496076396296,0.46413323271746
2019-06-18 11:15,0.208927248348148,0.392150898
2019-06-18 11:30,0.21215524302963,0.455438826796825
2019-06-18 11:45,0.213214427059259,0.440673637206349
2019-06-18 12:00,0.215884765951852,0.417964923857143
2019-06-18 12:15,0.204502188325926,0.425476282485714
2019-06-18 12:30,0.212726370348148,0.477778155034921
2019-06-18 12:45,0.208530401148148,0.524571294685714
2019-06-18 13:00,0.21288448587037,0.518009442028572
2019-06-18 13:15,0.205386737881481,0.519666089415873
2019-06-18 13:30,0.203730410325926,0.432644315120635
2019-06-18 13:45,0.206722201477778,0.46387719615873
2019-06-18 14:00,0.209327938125926,0.422351977377778
2019-06-18 14:15,0.201926849714815,0.432444036711111
2019-06-18 14:30,0.198703131622222,0.318029629749206
2019-06-18 14:45,0.192686656914815,0.258694773155556
2019-06-18 15:00,0.190138756314815,0.412110669612699
2019-06-18 15:15,0.198346971088889,0.477830322063492
2019-06-18 15:30,0.193717554314815,0.344540638047619
2019-06-18 15:45,0.185705777044444,0.214242299892063
